#TITLE,KEY,VALUE,SWMH,,,,,,,,,,,x
d_nikaea,d_nikaea,,Nikaea,,,,,,,,,,,x
d_nikaea,d_nikaea_adj,,Nikaean,,,,,,,,,,,x
c_nikaea,PROV750,,Nikaea,,,,,,,,,,,x
c_nikaea,c_nikaea_adj,,Nikaean,,,,,,,,,,,x
c_nikaea,turkish,,Iznik,,,,,,,,,,,x
b_nikaea,b_nikaea,,Nikaea,,,,,,,,,,,x
b_nikaea,turkish,,Iznik,,,,,,,,,,,x
b_kios,b_kios,,Kios,,,,,,,,,,,x
b_optimatum,b_optimatum,,Optimatum,,,,,,,,,,,x
b_petobriga,b_petobriga,,Petobriga,,,,,,,,,,,x
b_kotyaion,b_kotyaion,,Kotyaion,,,,,,,,,,,x
b_palaeokastron,b_palaeokastron,,Palaeokastron,,,,,,,,,,,x
b_yalova,b_yalova,,Yalova,,,,,,,,,,,x
b_modrene,b_modrene,,Modrene,,,,,,,,,,,x
c_nikomedeia,PROV741,,Nikomedeia,,,,,,,,,,,x
c_nikomedeia,c_nikomedeia_adj,,Nikomedeian,,,,,,,,,,,x
c_nikomedeia,turkish,,Izmit,,,,,,,,,,,x
b_nikomedeia,b_nikomedeia,,Nikomedeia,,,,,,,,,,,x
b_nikomedeia,turkish,,Izmit,,,,,,,,,,,x
b_chalkedon,b_chalkedon,,Chalkedon,,,,,,,,,,,x
b_chrysopolis,b_chrysopolis,,Chrysopolis,,,,,,,,,,,x
b_praenetos,b_praenetos,,Prae,,,,,,,,,,,x
b_calpe,b_calpe,,Calpe,,,,,,,,,,,x
b_palodes,b_palodes,,Palodes,,,,,,,,,,,x
b_adapazari,b_adapazari,,Adapazari,,,,,,,,,,,x
b_adapazari,greek,,Mesonesion,,,,,,,,,,,x
b_malagina,b_malagina,,Malaginan,,,,,,,,,,,x
c_prusa,PROV742,,Prusa,,,,,,,,,,,x
c_prusa,c_prusa_adj,,Prusanian,,,,,,,,,,,x
c_prusa,turkish,,Bursa,,,,,,,,,,,x
b_prusa,b_prusa,,Prusa,,,,,,,,,,,x
b_prusa,turkish,,Hüdavendigar,,,,,,,,,,,x
b_darieium,b_darieium,,Darieium,,,,,,,,,,,x
b_darieium,greek,,Dorieion,,,,,,,,,,,x
b_darieium,turkish,,Sögüt,,,,,,,,,,,x
b_apamea,b_apamea,,Apamea,,,,,,,,,,,x
b_apamea,greek,,Trigleia,,,,,,,,,,,x
b_apamea,turkish,,Tirilye,,,,,,,,,,,x
b_docimium,b_docimium,,Docimium,,,,,,,,,,,x
b_docimium,greek,,Dokimeion,,,,,,,,,,,x
b_docimium,turkish,,Iscehisar,,,,,,,,,,,x
b_adrastea,b_adrastea,,Adrastea,,,,,,,,,,,x
b_thyatira,b_thyatira,,Thyatira,,,,,,,,,,,x
b_pelopia,b_pelopia,,Pelopia,,,,,,,,,,,x
b_miletopolis,b_miletopolis,,Miletopolis,,,,,,,,,,,x
c_kyzikos,PROV743,,Kyzikos,,,,,,,,,,,x
c_kyzikos,c_kyzikos_adj,,Kyzikosian,,,,,,,,,,,x
c_kyzikos,turkish,,Erdek,,,,,,,,,,,x
b_kyzikos,b_kyzikos,,Kyzikos,,,,,,,,,,,x
b_kyzikos,turkish,,Aydincik,,,,,,,,,,,x
b_artake,b_artake,,Artake,,,,,,,,,,,x
b_artake,turkish,,Erdek,,,,,,,,,,,x
b_militopolis,b_militopolis,,Militopolis,,,,,,,,,,,x
b_kremasti,b_kremasti,,Kremasti,,,,,,,,,,,x
b_adrianutherai,b_adrianutherai,,Adrianutherai,,,,,,,,,,,x
b_myrina,b_myrina,,Myrina,,,,,,,,,,,x
b_percote,b_percote,,Percote,,,,,,,,,,,x
b_arisbe,b_arisbe,,Arisbe,,,,,,,,,,,x
d_samos,d_samos,,Samos,,,,,,,,,,,x
d_samos,d_samos_adj,,Samosian,,,,,,,,,,,x
c_ephesos,PROV746,,Ephesos,,,,,,,,,,,x
c_ephesos,c_ephesos_adj,,Ephesosian,,,,,,,,,,,x
c_ephesos,turkish,,Ayasoluk,,,,,,,,,,,x
b_ephesos,b_ephesos,,Ephesos,,,,,,,,,,,x
b_ephesos,turkish,,Ayasoluk,,,,,,,,,,,x
b_lebedos,b_lebedos,,Lebedos,,,,,,,,,,,x
b_miletos,b_miletos,,Miletos,,,,,,,,,,,x
b_magnesia,b_magnesia,,Magnesia,,,,,,,,,,,x
b_tralles,b_tralles,,Tralles,,,,,,,,,,,x
b_iassos,b_iassos,,Iassos,,,,,,,,,,,x
b_palation,b_palation,,Palation,,,,,,,,,,,x
b_petron,b_petron,,Petron,,,,,,,,,,,x
c_smyrna,PROV745,,Smyrna,,,,,,,,,,,x
c_smyrna,c_smyrna_adj,,Smyrnan,,,,,,,,,,,x
c_smyrna,turkish,,Izmir,,,,,,,,,,,x
b_smyrna,b_smyrna,,Smyrna,,,,,,,,,,,x
b_smyrna,turkish,,Izmir,,,,,,,,,,,x
b_pergamon,b_pergamon,,Pergamon,,,,,,,,,,,x
b_phokaia,b_phokaia,,Pholaia,,,,,,,,,,,x
b_adramyttion,b_adramyttion,,Adramyttion,,,,,,,,,,,x
b_chio,b_chio,,Chio,,,,,,,,,,,x
b_klazomeanai,b_klazomeanai,,Klazomeanai,,,,,,,,,,,x
b_kydonia,b_kydonia,,Kydonia,,,,,,,,,,,x
b_erythrai,b_erythrai,,Erythrai,,,,,,,,,,,x
c_chios,PROV486,,Chios,,,,,,,,,,,x
c_chios,turkish,,Sisam,,,,,,,,,,,x
b_samos,b_samos,,Samos,,,,,,,,,,,x
b_samos,turkish,,Sisam,,,,,,,,,,,x
b_chios,b_chios,,Chios,,,,,,,,,,,x
b_chios,turkish,,Sakiz,,,,,,,,,,,x
b_tigani,b_tigani,,Tigani,,,,,,,,,,,x
b_marathokampos,b_marathokampos,,Marathokampos,,,,,,,,,,,x
b_ikaria,b_ikaria,,Ikaria,,,,,,,,,,,x
b_fourni,b_fourni,,Fourni,,,,,,,,,,,x
b_chrysostomos,b_chrysostomos,,Chrysostomos,,,,,,,,,,,x
b_pagondas,b_pagondas,,Pagondas,,,,,,,,,,,x
d_aegean_islands,d_aegean_islands,,Aegean Islands,,,,,,,,,,,x
d_aegean_islands,d_aegean_islands_adj,,Aegean,,,,,,,,,,,x
c_abydos,PROV744,,Abydos,,,,,,,,,,,x
c_abydos,c_abydos_adj,,Abydosian,,,,,,,,,,,x
c_abydos,turkish,,Balakhisar,,,,,,,,,,,x
b_abydos,b_abydos,,Abydos,,,,,,,,,,,x
b_abydos,turkish,,Balakhisar,,,,,,,,,,,x
b_lampsakos,b_lampsakos,,Lampsakos,,,,,,,,,,,x
b_alexandriatroas,b_alexandriatroas,,Alexandria Troas,,,,,,,,,,,x
b_pigai,b_pigai,,Pigai,,,,,,,,,,,x
b_aegae,b_aegae,,Aegae,,,,,,,,,,,x
b_allianoi,b_allianoi,,Allianoi,,,,,,,,,,,x
b_cebrene,b_cebrene,,Cebrene,,,,,,,,,,,x
b_elaia,b_elaia,,Elaia,,,,,,,,,,,x
c_naxos,PROV484,,Naxos,,,,,,,,,,,x
c_naxos,c_naxos_adj,,Naxosian,,,,,,,,,,,x
c_naxos,italian,,Egeopelagi,,,,,,,,,,,x
c_naxos,turkish,,Kiklad,,,,,,,,,,,x
b_naxos,b_naxos,,Naxos,,,,,,,,,,,x
b_naxos,italian,,Nasso,,,,,,,,,,,x
b_naxos,turkish,,Naksa,,,,,,,,,,,x
b_hermoupolis,b_hermoupolis,,Hermoupolis,,,,,,,,,,,x
b_hermoupolis,italian,,Syra,,,,,,,,,,,x
b_hermoupolis,turkish,,Sire,,,,,,,,,,,x
b_santorini,b_santorini,,Santorini,,,,,,,,,,,x
b_santorini,greek,,Thera,,,,,,,,,,,x
b_santorini,turkish,,Santoron,,,,,,,,,,,x
b_andros,b_andros,,Andros,,,,,,,,,,,x
b_tinos,b_tinos,,Tinos,,,,,,,,,,,x
b_mykonos,b_mykonos,,Mykonos,,,,,,,,,,,x
b_kastraki,b_kastraki,,Kastraki,,,,,,,,,,,x
b_filoti,b_filoti,,Filoti,,,,,,,,,,,x
c_euboia,PROV485,,Euboia,,,,,,,,,,,x
c_euboia,c_euboia_adj,,Euboian,,,,,,,,,,,x
c_euboia,italian,,Negroponte,,,,,,,,,,,x
c_euboia,turkish,,Egriboz,,,,,,,,,,,x
b_chalkis,b_chalkis,,Chalkis,,,,,,,,,,,x
b_chalkis,italian,,Negroponte,,,,,,,,,,,x
b_chalkis,turkish,,Egriboz,,,,,,,,,,,x
b_kymi,b_kymi,,Kými,,,,,,,,,,,x
b_karystos,b_karystos,,Karystos,,,,,,,,,,,x
b_oreoi,b_oreoi,,Oreoi,,,,,,,,,,,x
b_artemisio,b_artemisio,,Artemisio,,,,,,,,,,,x
b_istiaia,b_istiaia,,Istiaia,,,,,,,,,,,x
b_lilantia,b_lilantia,,Lilantia,,,,,,,,,,,x
b_messapia,b_messapia,,Messapia,,,,,,,,,,,x
c_lesbos,PROV487,,Lesbos,,,,,,,,,,,x
c_lesbos,c_lesbos_adj,,Lesbosian,,,,,,,,,,,x
c_lesbos,turkish,,Midilli,,,,,,,,,,,x
b_mytilene,b_mytilene,,Mytilene,,,,,,,,,,,x
b_mytilene,turkish,,Midilli,,,,,,,,,,,x
b_mithymna,b_mithymna,,Mithymna,,,,,,,,,,,x
b_plomari,b_plomari,,Plomari,,,,,,,,,,,x
b_agiasos,b_agiasos,,Agiasos,,,,,,,,,,,x
b_eresos,b_eresos,,Eresos,,,,,,,,,,,x
b_kalloni,b_kalloni,,Kalloni,,,,,,,,,,,x
b_thasos,b_thasos,,Thasos,,,,,,,,,,,x
b_moudros,b_moudros,,Moudros,,,,,,,,,,,x
d_cibyrrhaeot,d_cibyrrhaeot,,Cibyrrhaeot,,,,,,,,,,,x
d_cibyrrhaeot,d_cibyrrhaeot_adj,,Cibyrrhaeotian,,,,,,,,,,,x
c_attaleia,PROV755,,Attaleia,,,,,,,,,,,x
c_attaleia,c_attaleia_adj,,Attaleian,,,,,,,,,,,x
c_attaleia,turkish,,Antalya,,,,,,,,,,,x
b_attaleia,b_attaleia,,Attaleia,,,,,,,,,,,x
b_attaleia,turkish,,Antalya,,,,,,,,,,,x
b_cibyra,b_cibyra,,Cibyra,,,,,,,,,,,x
b_side,b_side,,Side,,,,,,,,,,,x
b_slege,b_slege,,Slege,,,,,,,,,,,x
b_sagalassos,b_sagalassos,,Sagalassos,,,,,,,,,,,x
b_galanauros,b_galanauros,,Galanauros,,,,,,,,,,,x
b_panemotichus,b_panemotichus,,Panemotichus,,,,,,,,,,,x
b_sillyon,b_sillyon,,Sillyon,,,,,,,,,,,x
c_rhodos,PROV483,,Rhodos,,,,,,,,,,,x
c_rhodos,c_rhodos_adj,,Rhodian,,,,,,,,,,,x
b_rhodos,b_rhodos,,Rhodos,,,,,,,,,,,x
b_lindos,b_lindos,,Lindos,,,,,,,,,,,x
b_kos,b_kos,,Kos,,,,,,,,,,,x
b_karpathos,b_karpathos,,Karpathos,,,,,,,,,,,x
b_pefkos,b_pefkos,,Pefkos,,,,,,,,,,,x
b_ialysos,b_ialysos,,Ialysos,,,,,,,,,,,x
b_haraki,b_haraki,,Haraki,,,,,,,,,,,x
b_koskinou,b_koskinou,,Koskinou,,,,,,,,,,,x
c_lykia,PROV747,,Lykia,,,,,,,,,,,x
c_lykia,c_lykia_adj,,Lykian,,,,,,,,,,,x
c_lykia,turkish,,Mugla,,,,,,,,,,,x
b_halikarnassos,b_halikarnassos,,Halikarnassos,,,,,,,,,,,x
b_halikarnassos,turkish,,Bodrum,,,,,,,,,,,x
b_myra,b_myra,,Myra,,,,,,,,,,,x
b_telmissos,b_telmissos,,Telmissos,,,,,,,,,,,x
b_telmissos,turkish,,Mugla,,,,,,,,,,,x
b_kibyra,b_kibyra,,Kibyra,,,,,,,,,,,x
b_patara,b_patara,,Patara,,,,,,,,,,,x
b_mylasa,b_mylasa,,Mylasa,,,,,,,,,,,x
b_mylasa,turkish,,Milas,,,,,,,,,,,x
b_limyra,b_limyra,,Limyra,,,,,,,,,,,x
b_phaselis,b_phaselis,,Phaselis,,,,,,,,,,,x
k_anatolia,k_anatolia,,Anatolia,,,,,,,,,,,x
k_anatolia,k_anatolia_adj,,Anatolian,,,,,,,,,,,x
d_anatolia,d_anatolia,,Anatolia,,,,,,,,,,,x
d_anatolia,d_anatolia_adj,,Anatolian,,,,,,,,,,,x
c_dorylaion,PROV749,,Dorylaion,,,,,,,,,,,x
c_dorylaion,c_dorylaion_adj,,Dorylaionian,,,,,,,,,,,x
c_dorylaion,turkish,,Kütahya,,,,,,,,,,,x
b_dorylaion,b_dorylaion,,Dorylaion,,,,,,,,,,,x
b_dorylaion,turkish,,Eskisehir,,,,,,,,,,,x
b_pessinus,b_pessinus,,Pessinus,,,,,,,,,,,x
b_kotiaion,b_kotiaion,,Kotiaion,,,,,,,,,,,x
b_kotiaion,turkish,,Kütahya,,,,,,,,,,,x
b_orkistos,b_orkistos,,Orkistos,,,,,,,,,,,x
b_polybotos,b_polybotos,,Polybotos,,,,,,,,,,,x
b_iustinianopolis,b_iustinianopolis,,Iustinianopolis,,,,,,,,,,,x
b_carura,b_carura,,Carura,,,,,,,,,,,x
b_germia,b_germia,,Germia,,,,,,,,,,,x
c_ikonion,PROV759,,Ikonion,,,,,,,,,,,x
c_ikonion,c_ikonion_adj,,Ikonionian,,,,,,,,,,,x
c_ikonion,turkish,,Konya,,,,,,,,,,,x
b_ikonion,b_ikonion,,Ikonion,,,,,,,,,,,x
b_ikonion,turkish,,Konya,,,,,,,,,,,x
b_lisdra,b_lisdra,,Lisdra,,,,,,,,,,,x
b_gaspadale,b_gaspadale,,Gaspadale,,,,,,,,,,,x
b_isauria,b_isauria,,Isauria,,,,,,,,,,,x
b_laranda,b_laranda,,Laranda,,,,,,,,,,,x
b_terpe,b_terpe,,Terpe,,,,,,,,,,,x
b_amblada,b_amblada,,Amblada,,,,,,,,,,,x
b_sauatra,b_sauatra,,Sauatra,,,,,,,,,,,x
d_thracesia,d_thracesia,,Thracesia,,,,,,,,,,,x
d_thracesia,d_thracesia_adj,,Thracesian,,,,,,,,,,,x
c_sozopolis,PROV754,,Sozopolis,,,,,,,,,,,x
c_sozopolis,c_sozopolis_adj,,Sozopolisian,,,,,,,,,,,x
c_sozopolis,turkish,,Isparta,,,,,,,,,,,x
b_souzopolis,b_souzopolis,,Sozopolis,,,,,,,,,,,x
b_souzopolis,turkish,,Afyonkarahisar,,,,,,,,,,,x
b_synnada,b_synnada,,Synnada,,,,,,,,,,,x
b_aezani,b_aezani,,Aezani,,,,,,,,,,,x
