#TITLE,KEY,VALUE,SWMH,,,,,,,,,,,x
e_scandinavia,e_scandinavia,,Scandinavia,,,,,,,,,,,x
e_scandinavia,e_scandinavia_adj,,Scandinavian,,,,,,,,,,,x
k_sweden,k_sweden,,Sweden,,,,,,,,,,,x
k_sweden,k_sweden_adj,,Swedish,,,,,,,,,,,x
k_sweden,norse,,Sviþjod,,,,,,,,,,,x
d_gotland,d_gotland,,Visby,,,,,,,,,,,x
d_gotland,d_gotland_adj,,Visby,,,,,,,,,,,x
d_uppland,d_uppland,,Uppland,,,,,,,,,,,x
d_uppland,d_uppland_adj,,Upplander,,,,,,,,,,,x
d_uppland,d_uppland_adj_norse,,Swedish,,,,,,,,,,,x
d_uppland,norse,,Sviþjod,,,,,,,,,,,x
c_uppland,PROV290,,Uppland,,,,,,,,,,,x
c_uppland,c_uppland_adj,,Upplander,,,,,,,,,,,x
b_sigtuna,b_sigtuna,,Sigtuna,,,,,,,,,,,x
b_uppsala,b_uppsala,,Uppsala,,,,,,,,,,,x
b_osteras,b_osteras,,Österås,,,,,,,,,,,x
b_osteras,danish,,Østerås,,,,,,,,,,,x
b_osteras,norwegian,,Østerås,,,,,,,,,,,x
b_hatuna,b_hatuna,,Håtuna,,,,,,,,,,,x
b_stockholm,b_stockholm,,Stockholm,,,,,,,,,,,x
b_enkoping,b_enkoping,,Enköping,,,,,,,,,,,x
b_enkoping,danish,,Enkøbing,,,,,,,,,,,x
b_enkoping,norwegian,,Enkøping,,,,,,,,,,,x
b_alsno,b_alsno,,Alsnö,,,,,,,,,,,x
b_alsno,danish,,Alsnø,,,,,,,,,,,x
b_alsno,norwegian,,Alsnø,,,,,,,,,,,x
b_vaksala,b_vaksala,,Vaksala,,,,,,,,,,,x
b_birka,b_birka,,Birka,,,,,,,,,,,x
c_gastrikland,PROV286,,Gästrikland,,,,,,,,,,,x
c_gastrikland,c_gastrikland_adj,,Gästriklander,,,,,,,,,,,x
c_gastrikland,danish,,Gestrikland,,,,,,,,,,,x
c_gastrikland,norwegian,,Gestrikland,,,,,,,,,,,x
b_valbo,b_valbo,,Valbo,,,,,,,,,,,x
b_hille,b_hille,,Hille,,,,,,,,,,,x
b_farnebo,b_farnebo,,Färnebo,,,,,,,,,,,x
b_farnebo,danish,,Færnebo,,,,,,,,,,,x
b_farnebo,norwegian,,Færnebo,,,,,,,,,,,x
b_hedesunda,b_hedesunda,,Hedesunda,,,,,,,,,,,x
b_ockelbo,b_ockelbo,,Ockelbo,,,,,,,,,,,x
b_torsaker,b_torsaker,,Torsåker,,,,,,,,,,,x
b_hamrange,b_hamrange,,Hamrånge,,,,,,,,,,,x
b_arsunda,b_arsunda,,Årsunda,,,,,,,,,,,x
c_aland,PROV291,,Åland,,,,,,,,,,,x
c_aland,c_aland_adj,,Ålander,,,,,,,,,,,x
b_kastelholm,b_kastelholm,,Kastelholm,,,,,,,,,,,x
b_sund,b_sund,,Sund,,,,,,,,,,,x
b_geta,b_geta,,Geta,,,,,,,,,,,x
b_saltvik,b_saltvik,,Saltvik,,,,,,,,,,,x
b_godby,b_godby,,Godby,,,,,,,,,,,x
b_finstrom,b_finstrom,,Finström,,,,,,,,,,,x
b_finstrom,danish,,Finstrøm,,,,,,,,,,,x
b_finstrom,norwegian,,Finstrøm,,,,,,,,,,,x
b_eckero,b_eckero,,Eckerö,,,,,,,,,,,x
b_eckero,danish,,Eckerø,,,,,,,,,,,x
b_eckero,norwegian,,Eckerø,,,,,,,,,,,x
b_kumlinge,b_kumlinge,,Kumlinge,,,,,,,,,,,x
c_sodermanland,PROV292,,Södermanland,,,,,,,,,,,x
c_sodermanland,c_sodermanland_adj,,Södermannian,,,,,,,,,,,x
c_sodermanland,danish,,Sødermanland,,,,,,,,,,,x
c_sodermanland,norse,,Sudermanland,,,,,,,,,,,x
c_sodermanland,norwegian,,Sødermanland,,,,,,,,,,,x
b_nykoping,b_nykoping,,Nyköping,,,,,,,,,,,x
b_nykoping,danish,,Nykøbing,,,,,,,,,,,x
b_nykoping,norwegian,,Nykøping,,,,,,,,,,,x
b_telge,b_telge,,Telge,,,,,,,,,,,x
b_gripsholm,b_gripsholm,,Gripsholm,,,,,,,,,,,x
b_strangnas,b_strangnas,,Strängnäs,,,,,,,,,,,x
b_strangnas,danish,,Strængnæs,,,,,,,,,,,x
b_strangnas,norwegian,,Strængnes,,,,,,,,,,,x
b_torshalla,b_torshalla,,Torshälla,,,,,,,,,,,x
b_torshalla,danish,,Torshælla,,,,,,,,,,,x
b_torshalla,norwegian,,Torshælla,,,,,,,,,,,x
b_eskilstuna,b_eskilstuna,,Eskilstuna,,,,,,,,,,,x
b_vaderbrunn,b_vaderbrunn,,Väderbrunn,,,,,,,,,,,x
b_vaderbrunn,danish,,Væderbrunn,,,,,,,,,,,x
b_vaderbrunn,norwegian,,Væderbrunn,,,,,,,,,,,x
b_hundhamra,b_hundhamra,,Hundhamra,,,,,,,,,,,x
d_ostergotland,d_ostergotland,,Östergötland,,,,,,,,,,,x
d_ostergotland,d_ostergotland_adj,,East Geatish,,,,,,,,,,,x
d_ostergotland,danish,,Østergøtland,,,,,,,,,,,x
d_ostergotland,norse,,Austergautland,,,,,,,,,,,x
d_ostergotland,norwegian,,Østergøtland,,,,,,,,,,,x
c_ostergotland,PROV293,,Östergötland,,,,,,,,,,,x
c_ostergotland,c_ostergotland_adj,,East Geatish,,,,,,,,,,,x
c_ostergotland,danish,,Østergøtland,,,,,,,,,,,x
c_ostergotland,norse,,Austergautland,,,,,,,,,,,x
c_ostergotland,norwegian,,Østergøtland,,,,,,,,,,,x
b_stegeborg,b_stegeborg,,Stegeborg,,,,,,,,,,,x
b_skanninge,b_skanninge,,Skänninge,,,,,,,,,,,x
b_skanninge,danish,,Skænninge,,,,,,,,,,,x
b_skanninge,norwegian,,Skænninge,,,,,,,,,,,x
b_vadstena,b_vadstena,,Vadstena,,,,,,,,,,,x
b_linkoping,b_linkoping,,Linköping,,,,,,,,,,,x
b_linkoping,danish,,Linkøbing,,,,,,,,,,,x
b_linkoping,norwegian,,Linkøping,,,,,,,,,,,x
b_norrkoping,b_norrkoping,,Norrköping,,,,,,,,,,,x
b_norrkoping,danish,,Norrkøbing,,,,,,,,,,,x
b_norrkoping,norwegian,,Norrkøping,,,,,,,,,,,x
b_soderkoping,b_soderkoping,,Söderköping,,,,,,,,,,,x
b_soderkoping,danish,,Søderkøbing,,,,,,,,,,,x
b_soderkoping,norwegian,,Søderkøping,,,,,,,,,,,x
b_alvastra,b_alvastra,,Alvastra,,,,,,,,,,,x
b_vreta,b_vreta,,Vreta,,,,,,,,,,,x
b_nasborg,b_nasborg,,Näsborg,,,,,,,,,,,x
b_nasborg,danish,,Næsborg,,,,,,,,,,,x
b_nasborg,norwegian,,Nesborg,,,,,,,,,,,x
b_jonkoping,b_jonkoping,,Jönköping,,,,,,,,,,,x
b_jonkoping,danish,,Jønkøbing,,,,,,,,,,,x
b_jonkoping,norwegian,,Jønkøping,,,,,,,,,,,x
c_tjust,PROV932,,Tjust,,,,,,,,,,,x
c_tjust,c_tjust_adj,,Tjustian,,,,,,,,,,,x
b_vastervik,b_vastervik,,Västervik,,,,,,,,,,,x
b_vastervik,danish,,Vestervik,,,,,,,,,,,x
b_vastervik,norwegian,,Vestervik,,,,,,,,,,,x
b_vimmerby,b_vimmerby,,Vimmerby,,,,,,,,,,,x
b_doderhult,b_doderhult,,Döderhult,,,,,,,,,,,x
b_doderhult,danish,,Døderhult,,,,,,,,,,,x
b_doderhult,norwegian,,Døderhult,,,,,,,,,,,x
b_hulingsryd,b_hulingsryd,,Hulingsryd,,,,,,,,,,,x
b_tornsfall,b_tornsfall,,Törnsfall,,,,,,,,,,,x
b_tornsfall,danish,,Tørnsfall,,,,,,,,,,,x
b_tornsfall,norwegian,,Tørnsfall,,,,,,,,,,,x
b_kisa,b_kisa,,Kisa,,,,,,,,,,,x
b_jangolsrum,b_jangolsrum,,Jangolsrum,,,,,,,,,,,x
c_gotland,PROV301,,Gotland,,,,,,,,,,,x
c_gotland,c_gotland_adj,,Gotlander,,,,,,,,,,,x
b_visby,b_visby,,Visby,,,,,,,,,,,x
b_visborg,b_visborg,,Visborg,,,,,,,,,,,x
b_slite,b_slite,,Slite,,,,,,,,,,,x
b_geatish_roma,b_geatish_roma,,Roma,,,,,,,,,,,x
b_hejde,b_hejde,,Hejde,,,,,,,,,,,x
b_othem,b_othem,,Othem,,,,,,,,,,,x
b_alva,b_alva,,Alva,,,,,,,,,,,x
b_hemse,b_hemse,,Hemse,,,,,,,,,,,x
d_vastergotland,d_vastergotland,,Västergötland,,,,,,,,,,,x
d_vastergotland,d_vastergotland_adj,,West Geatish,,,,,,,,,,,x
d_vastergotland,danish,,Vestergøtland,,,,,,,,,,,x
d_vastergotland,norse,,Vestergautland,,,,,,,,,,,x
d_vastergotland,norwegian,,Vestergøtland,,,,,,,,,,,x
c_vastergotland,PROV297,,Västergötland,,,,,,,,,,,x
c_vastergotland,c_vastergotland_adj,,West Geatish,,,,,,,,,,,x
c_vastergotland,danish,,Vestergøtland,,,,,,,,,,,x
c_vastergotland,norse,,Vestergautland,,,,,,,,,,,x
c_vastergotland,norwegian,,Vestergøtland,,,,,,,,,,,x
b_galakvist,b_galakvist,,Gälakvist,,,,,,,,,,,x
b_galakvist,danish,,Gælakvist,,,,,,,,,,,x
b_galakvist,norwegian,,Gælakvist,,,,,,,,,,,x
b_lodose,b_lodose,,Lödöse,,,,,,,,,,,x
b_lodose,danish,,Lødøse,,,,,,,,,,,x
b_lodose,norwegian,,Lødøse,,,,,,,,,,,x
b_skara,b_skara,,Skara,,,,,,,,,,,x
b_falkoping,b_falkoping,,Falköping,,,,,,,,,,,x
b_falkoping,danish,,Falkøbing,,,,,,,,,,,x
b_falkoping,norwegian,,Falkøping,,,,,,,,,,,x
b_ymseborg,b_ymseborg,,Ymseborg,,,,,,,,,,,x
b_husaby,b_husaby,,Husaby,,,,,,,,,,,x
b_varnhem,b_varnhem,,Varnhem,,,,,,,,,,,x
b_lacko,b_lacko,,Läckö,,,,,,,,,,,x
b_lacko,danish,,Læckø,,,,,,,,,,,x
