#TITLE,KEY,VALUE,SWMH,,,,,,,,,,,x
k_egypt,k_egypt,,Misr,,,,,,,,,,,x
k_egypt,k_egypt_adj,,Misri,,,,,,,,,,,x
k_egypt,k_egypt_adj_greek,,Aigyptian,,,,,,,,,,,x
k_egypt,coptic,,Khemi,,,,,,,,,,,x
k_egypt,greek,,Aigyptos,,,,,,,,,,,x
k_egypt,roman,,Aegyptus,,,,,,,,,,,x
d_alexandria,d_alexandria,,Iskandariya,,,,,,,,,,,x
d_alexandria,d_alexandria_adj,,Iskandariyi,,,,,,,,,,,x
d_alexandria,d_alexandria_adj_greek,,Aigyptian,,,,,,,,,,,x
d_alexandria,coptic,,Rakote,,,,,,,,,,,x
d_alexandria,greek,,Aigyptos,,,,,,,,,,,x
d_alexandria,roman,,Aegyptus,,,,,,,,,,,x
c_alexandria,PROV802,,Iskandarîya,,,,,,,,,,,x
c_alexandria,c_alexandria_adj,,Iskandarîyî,,,,,,,,,,,x
c_alexandria,coptic,,Rakote,,,,,,,,,,,x
c_alexandria,greek,,Alexandreia,,,,,,,,,,,x
b_alexandria,b_alexandria,,Alexandria,,,,,,,,,,,x
b_alexandria,greek,,Alexandreia,,,,,,,,,,,x
b_abukir,b_abukir,,Abukir,,,,,,,,,,,x
b_abukir,greek,,Kanopos,,,,,,,,,,,x
b_abukir,roman,,Canopus,,,,,,,,,,,x
b_hammam,b_hammam,,Hammám,,,,,,,,,,,x
b_marabout,b_marabout,,Marabout,,,,,,,,,,,x
b_dukhayla,b_dukhayla,,Dukhayla,,,,,,,,,,,x
c_al_alamayn,PROV804,,Sullum,,,,,,,,,,,x
c_al_alamayn,c_al_alamayn_adj,,Sullumî,,,,,,,,,,,x
c_al_alamayn,c_al_alamayn_adj_greek,,Paraitonian,,,,,,,,,,,x
c_al_alamayn,greek,,Paraitonion,,,,,,,,,,,x
c_al_alamayn,roman,,Paraetonium,,,,,,,,,,,x
b_sollum,b_sollum,,Sullum,,,,,,,,,,,x
b_sollum,greek,,Katabathmos Megas,,,,,,,,,,,x
b_sollum,roman,,Catabathmus Maior,,,,,,,,,,,x
b_mersamatruh,b_mersamatruh,,Matruh,,,,,,,,,,,x
b_mersamatruh,greek,,Paraitonion,,,,,,,,,,,x
b_mersamatruh,roman,,Paraetonium,,,,,,,,,,,x
c_quattara,PROV803,,Sîwa,,,,,,,,,,,x
c_quattara,c_quattara_adj,,Sîwî,,,,,,,,,,,x
c_quattara,c_quattara_adj_greek,,Ammonian,,,,,,,,,,,x
c_quattara,greek,,Ammonion,,,,,,,,,,,x
c_quattara,roman,,Ammonium,,,,,,,,,,,x
b_siwa,b_siwa,,Siwa,,,,,,,,,,,x
b_siwa,greek,,Ammonion,,,,,,,,,,,x
b_siwa,roman,,Ammonium,,,,,,,,,,,x
b_santariya,b_santariya,,Santaríya,,,,,,,,,,,x
b_santariya,greek,,Klimax,,,,,,,,,,,x
b_santariya,roman,,Klimax,,,,,,,,,,,x
b_quattara,b_quattara,,Quattara,,,,,,,,,,,x
d_damietta,d_damietta,,Dumiyát,,,,,,,,,,,x
d_damietta,d_damietta_adj,,Dumiyátí,,,,,,,,,,,x
d_damietta,d_damietta_adj_greek,,Augustamnikan,,,,,,,,,,,x
d_damietta,greek,,Augustamnike,,,,,,,,,,,x
d_damietta,roman,,Augustamnica,,,,,,,,,,,x
c_gabiyaha,PROV799,,Nastarâwa,,,,,,,,,,,x
c_gabiyaha,c_gabiyaha_adj,,Nastaráwî,,,,,,,,,,,x
c_gabiyaha,c_gabiyaha_adj_central_italian,,Rosettan,,,,,,,,,,,x
c_gabiyaha,c_gabiyaha_adj_corsican,,Rosettan,,,,,,,,,,,x
c_gabiyaha,c_gabiyaha_adj_dalmatian,,Rosettan,,,,,,,,,,,x
c_gabiyaha,c_gabiyaha_adj_frankish,,Rosettan,,,,,,,,,,,x
c_gabiyaha,c_gabiyaha_adj_greek,,Bolbitinan,,,,,,,,,,,x
c_gabiyaha,c_gabiyaha_adj_italian,,Rosettan,,,,,,,,,,,x
c_gabiyaha,c_gabiyaha_adj_ligurian,,Rosettan,,,,,,,,,,,x
c_gabiyaha,c_gabiyaha_adj_neapolitan,,Rosettan,,,,,,,,,,,x
c_gabiyaha,c_gabiyaha_adj_norman,,Rosettan,,,,,,,,,,,x
c_gabiyaha,c_gabiyaha_adj_sardinian,,Rosettan,,,,,,,,,,,x
c_gabiyaha,c_gabiyaha_adj_sicilian,,Rosettan,,,,,,,,,,,x
c_gabiyaha,c_gabiyaha_adj_southern_italian,,Rosettan,,,,,,,,,,,x
c_gabiyaha,c_gabiyaha_adj_tuscan,,Rosettan,,,,,,,,,,,x
c_gabiyaha,c_gabiyaha_adj_venetian,,Rosettan,,,,,,,,,,,x
c_gabiyaha,central_italian,,Rosetta,,,,,,,,,,,x
c_gabiyaha,coptic,,Rashit,,,,,,,,,,,x
c_gabiyaha,corsican,,Rosetta,,,,,,,,,,,x
c_gabiyaha,dalmatian,,Rosetta,,,,,,,,,,,x
c_gabiyaha,frankish,,Rosette,,,,,,,,,,,x
c_gabiyaha,greek,,Bolbitinon,,,,,,,,,,,x
c_gabiyaha,italian,,Rosetta,,,,,,,,,,,x
c_gabiyaha,ligurian,,Rosetta,,,,,,,,,,,x
c_gabiyaha,neapolitan,,Rosetta,,,,,,,,,,,x
c_gabiyaha,norman,,Rosette,,,,,,,,,,,x
c_gabiyaha,roman,,Bolbitinum,,,,,,,,,,,x
c_gabiyaha,sardinian,,Rosetta,,,,,,,,,,,x
c_gabiyaha,sicilian,,Rosetta,,,,,,,,,,,x
c_gabiyaha,southern_italian,,Rosetta,,,,,,,,,,,x
c_gabiyaha,tuscan,,Rosetta,,,,,,,,,,,x
c_gabiyaha,venetian,,Rosetta,,,,,,,,,,,x
b_nastarawa,b_nastarawa,,Nastaráwa,,,,,,,,,,,x
b_burullus,b_burullus,,Burullus,,,,,,,,,,,x
b_burullus,greek,,Paralos,,,,,,,,,,,x
b_burullus,roman,,Paralos,,,,,,,,,,,x
b_fuwa,b_fuwa,,Fuwa,,,,,,,,,,,x
