#TITLE,KEY,VALUE,SWMH,,,,,,,,,,,x
e_spain,e_spain,,Hispania,,,,,,,,,,,x
e_spain,e_spain_adj,,Hispanian,,,,,,,,,,,x
k_castille,k_castille,,Castille,,,,,,,,,,,x
k_castille,k_castille_adj,,Castilian,,,,,,,,,,,x
d_castilla,d_castilla,,Castille,,,,,,,,,,,x
d_castilla,d_castilla_adj,,Castilian,,,,,,,,,,,x
c_burgos,PROV199,,Burgos,,,,,,,,,,,x
c_burgos,c_burgos_adj,,Burgosian,,,,,,,,,,,x
b_aguilardecampo,b_aguilardecampo,,Aguilar de Campo,,,,,,,,,,,x
b_burgos,b_burgos,,Burgos,,,,,,,,,,,x
b_palencia,b_palencia,,Palencia,,,,,,,,,,,x
b_silos,b_silos,,Silos,,,,,,,,,,,x
b_castrobarte,b_castrobarte,,Castrobarte,,,,,,,,,,,x
b_mirandadeebro,b_mirandadeebro,,Miranda de Ebro,,,,,,,,,,,x
b_arandadeduero,b_arandadeduero,,Aranda de Duero,,,,,,,,,,,x
b_carrion,b_carrion,,Carrión,,,,,,,,,,,x
c_valladolid,PROV198,,Valladolid,,,,,,,,,,,x
c_valladolid,c_valladolid_adj,,Valladolidan,,,,,,,,,,,x
b_valladolid,b_valladolid,,Valladolid,,,,,,,,,,,x
b_tordesillas,b_tordesillas,,Tordesillas,,,,,,,,,,,x
b_segovia,b_segovia,,Segovia,,,,,,,,,,,x
b_medinadelcampo,b_medinadelcampo,,Medina del Campo,,,,,,,,,,,x
b_simancas,b_simancas,,Simancas,,,,,,,,,,,x
b_penafiel,b_penafiel,,Peñafiel,,,,,,,,,,,x
b_iscar,b_iscar,,Iscar,,,,,,,,,,,x
b_avila,b_avila,,Avila,,,,,,,,,,,x
c_soria,PROV200,,Soria,,,,,,,,,,,x
c_soria,c_soria_adj,,Sorian,,,,,,,,,,,x
b_soria,b_soria,,Soria,,,,,,,,,,,x
b_osma,b_osma,,Osma,,,,,,,,,,,x
b_almazan,b_almazan,,Almazán,,,,,,,,,,,x
b_gormaz,b_gormaz,,Gormaz,,,,,,,,,,,x
b_castromoro,b_castromoro,,Castromoro,,,,,,,,,,,x
b_medinacelli,b_medinacelli,,Medinacelli,,,,,,,,,,,x
b_sanleonardodeyague,b_sanleonardodeyague,,San Leonardo de Yagüe,,,,,,,,,,,x
b_covaleda,b_covaleda,,Covaleda,,,,,,,,,,,x
c_asturias_de_santillana,PROV154,,Asturias de Santillana,,,,,,,,,,,x
c_asturias_de_santillana,c_asturias_de_santillana_adj,,Asturias de Santillanian,,,,,,,,,,,x
b_santander,b_santander,,Santander,,,,,,,,,,,x
b_santillanadelmar,b_santillanadelmar,,Santillana del Mar,,,,,,,,,,,x
b_laredo,b_laredo,,Laredo,,,,,,,,,,,x
b_castrourdiales,b_castrourdiales,,Castro Urdiales,,,,,,,,,,,x
b_santona,b_santona,,Santoña,,,,,,,,,,,x
b_reinosa,b_reinosa,,Reinosa,,,,,,,,,,,x
b_suances,b_suances,,Suances,,,,,,,,,,,x
b_camargo,b_camargo,,Camargo,,,,,,,,,,,x
b_sanvicente,b_sanvicente,,San Vicente,,,,,,,,,,,x
k_aragon,k_aragon,,Aragon,,,,,,,,,,,x
k_aragon,k_aragon_adj,,Aragonian,,,,,,,,,,,x
d_aragon,d_aragon,,Aragon,,,,,,,,,,,x
d_aragon,d_aragon_adj,,Aragonese,,,,,,,,,,,x
c_albarracin,PROV174,,Albarracin,,,,,,,,,,,x
c_albarracin,c_albarracin_adj,,Albarracinian,,,,,,,,,,,x
b_albarracin,b_albarracin,,Albarracin,,,,,,,,,,,x
b_teruel,b_teruel,,Teruel,,,,,,,,,,,x
b_hijar,b_hijar,,Híjar,,,,,,,,,,,x
b_utrillas,b_utrillas,,Utrillas,,,,,,,,,,,x
b_calanda,b_calanda,,Calanda,,,,,,,,,,,x
b_montalban,b_montalban,,Montalbán,,,,,,,,,,,x
b_alcaniz,b_alcaniz,,Alcañiz,,,,,,,,,,,x
b_calamocha,b_calamocha,,Calamocha,,,,,,,,,,,x
c_alto_aragon,PROV207,,Alto Aragón,,,,,,,,,,,x
c_alto_aragon,c_alto_aragon_adj,,Alto Aragónian,,,,,,,,,,,x
b_jaca,b_jaca,,Jaca,,,,,,,,,,,x
b_huesca,b_huesca,,Huesca,,,,,,,,,,,x
b_barbastro,b_barbastro,,Barbastro,,,,,,,,,,,x
b_loarre,b_loarre,,Loarre,,,,,,,,,,,x
b_ayerbe,b_ayerbe,,Ayerbe,,,,,,,,,,,x
b_almudevar,b_almudevar,,Almudévar,,,,,,,,,,,x
b_uncastillo,b_uncastillo,,Uncastillo,,,,,,,,,,,x
b_alquezar,b_alquezar,,Alquézar,,,,,,,,,,,x
c_zaragoza,PROV202,,Zaragoza,,,,,,,,,,,x
c_zaragoza,c_zaragoza_adj,,Zaragozan,,,,,,,,,,,x
c_zaragoza,andalusian_arabic,,Saraqusta,,,,,,,,,,,x
c_zaragoza,bedouin_arabic,,Saraqusta,,,,,,,,,,,x
c_zaragoza,egyptian_arabic,,Saraqusta,,,,,,,,,,,x
c_zaragoza,levantine_arabic,,Saraqusta,,,,,,,,,,,x
c_zaragoza,maghreb_arabic,,Saraqusta,,,,,,,,,,,x
b_alagon,b_alagon,,Alagón,,,,,,,,,,,x
b_zaragoza,b_zaragoza,,Zaragoza,,,,,,,,,,,x
b_zaragoza,andalusian_arabic,,Saraqusta,,,,,,,,,,,x
b_zaragoza,bedouin_arabic,,Saraqusta,,,,,,,,,,,x
b_zaragoza,egyptian_arabic,,Saraqusta,,,,,,,,,,,x
b_zaragoza,levantine_arabic,,Saraqusta,,,,,,,,,,,x
b_zaragoza,maghreb_arabic,,Saraqusta,,,,,,,,,,,x
b_veruela,b_veruela,,Veruela,,,,,,,,,,,x
b_caspe,b_caspe,,Caspe,,,,,,,,,,,x
b_borja,b_borja,,Borja,,,,,,,,,,,x
b_medianadearagon,b_medianadearagon,,Mediana de Aragón,,,,,,,,,,,x
b_ejea,b_ejea,,Ejea,,,,,,,,,,,x
b_epila,b_epila,,Épila,,,,,,,,,,,x
c_calatayud,PROV175,,Calatayud,,,,,,,,,,,x
c_calatayud,c_calatayud_adj,,Calatayudian,,,,,,,,,,,x
b_calatayud,b_calatayud,,Calatayud,,,,,,,,,,,x
b_piedra,b_piedra,,Piedra,,,,,,,,,,,x
b_alhamadearagon,b_alhamadearagon,,Alhama de Aragón,,,,,,,,,,,x
b_nuevalos,b_nuevalos,,Nuévalos,,,,,,,,,,,x
b_daroca,b_daroca,,Daroca,,,,,,,,,,,x
b_munebrega,b_munebrega,,Munébrega,,,,,,,,,,,x
b_calmarza,b_calmarza,,Calmarza,,,,,,,,,,,x
b_cimballa,b_cimballa,,Cimballa,,,,,,,,,,,x
d_barcelona,d_barcelona,,Barcelona,,,,,,,,,,,x
d_barcelona,d_barcelona_adj,,Barcelonian,,,,,,,,,,,x
c_barcelona,PROV204,,Barcelona,,,,,,,,,,,x
c_barcelona,c_barcelona_adj,,Barcelonian,,,,,,,,,,,x
c_barcelona,andalusian_arabic,,Barshiluna,,,,,,,,,,,x
c_barcelona,bedouin_arabic,,Barshiluna,,,,,,,,,,,x
c_barcelona,egyptian_arabic,,Barshiluna,,,,,,,,,,,x
c_barcelona,levantine_arabic,,Barshiluna,,,,,,,,,,,x
c_barcelona,maghreb_arabic,,Barshiluna,,,,,,,,,,,x
b_berga,b_berga,,Berga,,,,,,,,,,,x
b_barcelona,b_barcelona,,Barcelona,,,,,,,,,,,x
b_barcelona,andalusian_arabic,,Madinat Barshiluna,,,,,,,,,,,x
b_barcelona,bedouin_arabic,,Madinat Barshiluna,,,,,,,,,,,x
b_barcelona,egyptian_arabic,,Madinat Barshiluna,,,,,,,,,,,x
b_barcelona,levantine_arabic,,Madinat Barshiluna,,,,,,,,,,,x
b_barcelona,maghreb_arabic,,Madinat Barshiluna,,,,,,,,,,,x
b_vic,b_vic,,Vic,,,,,,,,,,,x
b_manresa,b_manresa,,Manresa,,,,,,,,,,,x
b_osona,b_osona,,Osona,,,,,,,,,,,x
b_igualada,b_igualada,,Igualada,,,,,,,,,,,x
b_vallparadis,b_vallparadis,,Vallparadís,,,,,,,,,,,x
b_provencana,b_provencana,,Provençana,,,,,,,,,,,x
c_urgell,PROV206,,Urgell,,,,,,,,,,,x
c_urgell,c_urgell_adj,,Urgellian,,,,,,,,,,,x
b_pallars,b_pallars,,Pallars,,,,,,,,,,,x
b_urgell,b_urgell,,Urgell,,,,,,,,,,,x
b_suert,b_suert,,Suert,,,,,,,,,,,x
b_viella,b_viella,,Viella,,,,,,,,,,,x
b_puigcerda,b_puigcerda,,Puigcerdà,,,,,,,,,,,x
b_valledebohi,b_valledebohi,,Vall de Boí,,,,,,,,,,,x
b_elpuidesegur,b_elpuidesegur,,El Pui de Segur,,,,,,,,,,,x
b_tremp,b_tremp,,Tremp,,,,,,,,,,,x
c_rosello,PROV211,,Rosello,,,,,,,,,,,x
c_rosello,c_rosello_adj,,Rosellian,,,,,,,,,,,x
b_cotlliure,b_cotlliure,,Cotlliure,,,,,,,,,,,x
b_perpinya,b_perpinya,,Perpinyà,,,,,,,,,,,x
b_elna,b_elna,,Elna,,,,,,,,,,,x
b_cuixa,b_cuixa,,Cuixà,,,,,,,,,,,x
b_prada,b_prada,,Prada,,,,,,,,,,,x
b_oltrera,b_oltrera,,Oltrera,,,,,,,,,,,x
b_canigo,b_canigo,,Canigó,,,,,,,,,,,x
b_ceret,b_ceret,,Ceret,,,,,,,,,,,x
c_empuries,PROV205,,Empuries,,,,,,,,,,,x
c_empuries,c_empuries_adj,,Empuriesian,,,,,,,,,,,x
b_empuries,b_empuries,,Empúries,,,,,,,,,,,x
b_labisbaldemporda,b_labisbaldemporda,,La Bisbal d'Empordà,,,,,,,,,,,x
b_girona,b_girona,,Girona,,,,,,,,,,,x
b_figueras,b_figueras,,Figueres,,,,,,,,,,,x
b_cerdana,b_cerdana,,Cerdanya,,,,,,,,,,,x
b_besalu,b_besalu,,Besalú,,,,,,,,,,,x
b_banyoles,b_banyoles,,Banyoles,,,,,,,,,,,x
b_castelldaro,b_castelldaro,,Castell d'Aro,,,,,,,,,,,x
c_lleida,PROV203,,Lleida,,,,,,,,,,,x
c_lleida,c_lleida_adj,,Lleidan,,,,,,,,,,,x
c_lleida,andalusian_arabic,,Larida,,,,,,,,,,,x
